age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,4.0,160572,11.0,9,2.0,7.0,0.0,0.0,1.0,3137,0,47,38.0,0
45,4.0,145637,15.0,10,0.0,1.0,4.0,0.0,0.0,0,0,48,38.0,0
37,4.0,161141,11.0,9,4.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
29,4.0,169683,8.0,11,2.0,10.0,0.0,0.0,1.0,0,0,40,38.0,0
48,4.0,138069,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,45,38.0,0
49,2.0,123088,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,46,38.0,0
47,4.0,125120,9.0,13,0.0,3.0,1.0,0.0,0.0,0,0,50,38.0,0
45,4.0,165937,11.0,9,0.0,14.0,3.0,0.0,1.0,0,0,60,38.0,0
60,7.0,114060,15.0,10,2.0,11.0,0.0,0.0,1.0,0,0,40,38.0,0
34,4.0,136862,3.0,2,4.0,8.0,2.0,0.0,0.0,0,0,40,13.0,0
76,4.0,142535,11.0,9,6.0,1.0,1.0,0.0,1.0,0,0,6,38.0,0
41,5.0,117721,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,65,38.0,0
24,4.0,116968,9.0,13,4.0,4.0,1.0,0.0,1.0,0,0,45,38.0,0
25,4.0,120238,15.0,10,2.0,12.0,0.0,0.0,1.0,2885,0,43,38.0,0
47,7.0,149337,11.0,9,0.0,1.0,4.0,0.0,1.0,0,0,38,38.0,0
37,1.0,143547,9.0,13,4.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
31,2.0,150324,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
45,4.0,168283,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
33,4.0,111567,8.0,11,4.0,3.0,1.0,0.0,1.0,0,0,40,38.0,0
31,7.0,161631,15.0,10,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
52,4.0,169549,15.0,10,0.0,4.0,4.0,0.0,0.0,0,0,40,38.0,0
20,4.0,127185,15.0,10,4.0,10.0,3.0,0.0,0.0,0,0,15,38.0,0
43,7.0,114537,8.0,11,2.0,11.0,0.0,0.0,1.0,0,0,40,38.0,0
53,4.0,126386,11.0,9,0.0,7.0,3.0,0.0,1.0,0,0,40,38.0,0
18,4.0,163787,11.0,9,2.0,4.0,5.0,0.0,0.0,0,0,40,38.0,0
48,4.0,159854,3.0,2,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
55,5.0,120920,12.0,14,0.0,10.0,1.0,0.0,0.0,0,0,35,38.0,0
23,4.0,118693,8.0,11,4.0,13.0,1.0,0.0,1.0,0,0,40,38.0,0
72,6.0,139889,15.0,10,2.0,5.0,0.0,0.0,1.0,0,0,74,38.0,0
18,4.0,132986,2.0,8,4.0,8.0,3.0,0.0,1.0,0,0,10,38.0,0
25,4.0,109532,2.0,8,4.0,3.0,3.0,0.0,1.0,0,0,40,38.0,0
43,4.0,142682,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,30,6.0,0
34,5.0,127651,9.0,13,0.0,5.0,1.0,0.0,1.0,0,0,60,38.0,0
37,4.0,111499,15.0,10,4.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
23,4.0,143062,11.0,9,4.0,12.0,3.0,0.0,1.0,0,0,40,38.0,0
42,2.0,125155,11.0,9,2.0,11.0,0.0,0.0,1.0,0,0,90,38.0,0
21,4.0,118693,15.0,10,4.0,6.0,3.0,0.0,1.0,0,0,40,38.0,0
19,4.0,140985,15.0,10,4.0,1.0,2.0,0.0,1.0,0,0,25,38.0,0
58,4.0,142158,9.0,13,0.0,4.0,4.0,0.0,0.0,0,0,35,38.0,0
36,4.0,117073,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,40,38.0,0
36,4.0,133299,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
38,4.0,166585,9.0,13,0.0,4.0,1.0,0.0,0.0,0,0,55,38.0,0
32,4.0,113364,15.0,10,4.0,1.0,1.0,0.0,1.0,0,0,30,38.0,0
27,4.0,168470,9.0,13,4.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
58,4.0,141807,4.0,3,2.0,7.0,0.0,0.0,1.0,0,0,40,22.0,0
44,4.0,152150,7.0,12,5.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
44,4.0,159580,2.0,8,0.0,14.0,1.0,0.0,0.0,0,0,40,38.0,0
62,2.0,114045,11.0,9,0.0,8.0,1.0,0.0,0.0,0,0,35,38.0,0
31,4.0,150309,10.0,16,2.0,10.0,5.0,0.0,0.0,0,0,90,38.0,0
33,2.0,152351,15.0,10,2.0,11.0,0.0,0.0,1.0,3908,0,40,38.0,0
75,5.0,164570,1.0,7,4.0,4.0,1.0,0.0,1.0,0,0,50,38.0,0
18,4.0,126125,11.0,9,4.0,8.0,3.0,0.0,1.0,0,0,20,38.0,0
34,4.0,163110,12.0,14,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
68,4.0,168794,5.0,4,2.0,8.0,0.0,0.0,1.0,0,0,30,38.0,0
24,4.0,140001,9.0,13,4.0,1.0,1.0,0.0,1.0,0,0,40,38.0,0
24,4.0,117789,9.0,13,4.0,4.0,3.0,0.0,0.0,0,0,40,38.0,0
31,4.0,139000,11.0,9,0.0,12.0,4.0,0.0,0.0,0,0,25,38.0,0
40,2.0,157240,9.0,13,0.0,10.0,4.0,0.0,0.0,0,0,70,38.0,0
41,6.0,145441,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,40,40.0,0
58,6.0,118253,11.0,9,2.0,5.0,0.0,0.0,1.0,0,0,70,38.0,0
41,4.0,121130,11.0,9,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
28,4.0,114158,9.0,13,4.0,10.0,3.0,0.0,0.0,0,0,15,38.0,0
65,5.0,157403,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,50,38.0,0
47,4.0,162302,11.0,9,0.0,1.0,4.0,0.0,0.0,0,0,20,38.0,0
26,4.0,112847,11.0,9,4.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
20,4.0,147344,15.0,10,4.0,6.0,3.0,0.0,1.0,0,0,20,38.0,0
40,4.0,130760,10.0,16,2.0,10.0,0.0,0.0,1.0,0,0,45,38.0,0
41,5.0,120277,9.0,13,2.0,4.0,0.0,0.0,1.0,0,0,40,0.0,0
40,4.0,140559,11.0,9,2.0,9.0,5.0,0.0,0.0,0,0,45,38.0,0
48,4.0,144844,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
22,4.0,113760,1.0,7,4.0,8.0,3.0,0.0,0.0,0,0,30,38.0,0
28,0.0,131310,2.0,8,2.0,0.0,5.0,0.0,0.0,0,0,20,11.0,0
50,4.0,151580,7.0,12,2.0,3.0,0.0,0.0,1.0,0,0,45,38.0,0
42,4.0,157425,9.0,13,0.0,4.0,4.0,0.0,0.0,0,0,45,38.0,0
26,4.0,163747,9.0,13,4.0,12.0,1.0,0.0,0.0,0,0,55,38.0,0
18,4.0,108892,1.0,7,4.0,6.0,3.0,0.0,1.0,0,0,12,38.0,0
65,2.0,153890,2.0,8,6.0,4.0,1.0,0.0,1.0,2009,0,44,38.0,0
23,4.0,117480,0.0,6,4.0,3.0,3.0,0.0,1.0,0,0,44,38.0,0
21,4.0,163333,15.0,10,4.0,8.0,3.0,0.0,0.0,0,0,35,38.0,0
77,4.0,123959,11.0,9,6.0,1.0,1.0,0.0,0.0,0,0,32,38.0,0
29,4.0,137063,11.0,9,4.0,12.0,4.0,0.0,1.0,0,0,38,38.0,0
28,4.0,109621,7.0,12,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
70,0.0,149040,11.0,9,6.0,0.0,1.0,0.0,0.0,2964,0,12,38.0,0
21,4.0,116489,15.0,10,4.0,12.0,3.0,0.0,0.0,0,0,60,38.0,0
22,4.0,118310,7.0,12,4.0,10.0,3.0,0.0,0.0,0,0,16,38.0,0
23,4.0,112819,11.0,9,4.0,7.0,3.0,0.0,1.0,0,0,40,38.0,0
41,4.0,152636,11.0,9,0.0,3.0,4.0,0.0,0.0,0,0,50,38.0,0
51,4.0,134808,11.0,9,5.0,6.0,4.0,0.0,0.0,0,0,40,38.0,0
24,4.0,169129,15.0,10,4.0,10.0,1.0,0.0,1.0,0,0,40,38.0,0
24,4.0,149342,9.0,13,4.0,12.0,1.0,0.0,0.0,0,0,40,38.0,0
34,4.0,143083,8.0,11,2.0,1.0,5.0,0.0,0.0,0,0,18,38.0,0
86,4.0,149912,12.0,14,4.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
60,4.0,118197,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,65,38.0,0
27,4.0,118230,15.0,10,4.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
21,4.0,113163,15.0,10,4.0,1.0,3.0,0.0,1.0,0,0,50,38.0,0
34,4.0,115858,11.0,9,0.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
60,0.0,120163,9.0,13,2.0,0.0,0.0,0.0,1.0,0,0,40,38.0,0
56,6.0,115422,11.0,9,2.0,5.0,0.0,0.0,1.0,0,0,40,38.0,0
25,4.0,167835,9.0,13,4.0,4.0,1.0,0.0,0.0,3325,0,40,38.0,0
52,7.0,135388,11.0,9,2.0,3.0,0.0,0.0,1.0,5013,0,40,38.0,0
59,4.0,169639,7.0,12,6.0,4.0,4.0,0.0,0.0,0,0,40,38.0,0
31,4.0,149507,2.0,8,2.0,3.0,0.0,0.0,1.0,0,0,43,38.0,0
20,4.0,161708,15.0,10,4.0,12.0,3.0,0.0,0.0,0,0,35,38.0,0
20,4.0,143062,15.0,10,4.0,5.0,3.0,0.0,1.0,0,0,40,38.0,0
28,4.0,165030,15.0,10,4.0,4.0,1.0,0.0,0.0,0,0,50,38.0,0
41,4.0,159549,9.0,13,2.0,12.0,0.0,0.0,1.0,0,0,40,38.0,0
52,4.0,109413,11.0,9,4.0,12.0,1.0,0.0,1.0,0,0,40,38.0,0
21,0.0,140012,15.0,10,4.0,0.0,3.0,0.0,1.0,0,0,20,38.0,0
35,6.0,114366,9.0,13,2.0,10.0,0.0,0.0,1.0,0,0,40,38.0,0
29,4.0,169631,11.0,9,3.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
21,4.0,163870,0.0,6,2.0,8.0,0.0,0.0,1.0,3908,0,40,38.0,0
22,4.0,113550,11.0,9,4.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
58,6.0,163047,9.0,13,0.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
77,4.0,154205,11.0,9,6.0,1.0,1.0,0.0,0.0,0,0,10,38.0,0
24,2.0,126613,9.0,13,4.0,10.0,3.0,0.0,0.0,0,0,20,38.0,0
38,4.0,160035,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,55,38.0,0
36,4.0,116608,11.0,9,0.0,4.0,1.0,0.0,0.0,0,0,40,38.0,0
69,4.0,130413,9.0,13,6.0,4.0,1.0,0.0,0.0,2346,0,15,38.0,0
43,4.0,111949,11.0,9,2.0,8.0,5.0,0.0,0.0,0,0,35,38.0,0
23,4.0,152189,7.0,12,4.0,8.0,1.0,0.0,1.0,0,0,40,38.0,0
35,4.0,168322,1.0,7,2.0,5.0,0.0,0.0,1.0,0,0,40,38.0,0
62,4.0,131117,5.0,4,0.0,13.0,4.0,0.0,0.0,0,0,38,4.0,0
25,4.0,110138,11.0,9,4.0,8.0,1.0,0.0,1.0,0,0,40,38.0,0
32,4.0,160594,15.0,10,4.0,8.0,3.0,0.0,1.0,0,0,35,38.0,0
34,4.0,128063,11.0,9,0.0,8.0,4.0,0.0,0.0,0,0,36,38.0,0
66,4.0,140576,5.0,4,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
21,4.0,124242,7.0,12,4.0,8.0,3.0,0.0,0.0,0,0,40,38.0,0
26,4.0,159732,11.0,9,6.0,14.0,1.0,0.0,1.0,0,0,40,38.0,0
21,4.0,161415,15.0,10,4.0,3.0,1.0,0.0,1.0,0,0,50,38.0,0
33,4.0,157568,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
33,4.0,168030,11.0,9,0.0,8.0,4.0,0.0,0.0,0,0,32,38.0,0
82,5.0,130329,5.0,4,2.0,5.0,0.0,0.0,1.0,0,0,50,38.0,0
29,4.0,160512,11.0,9,5.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
32,4.0,168138,7.0,12,0.0,12.0,1.0,0.0,1.0,2597,0,48,38.0,0
43,6.0,113211,11.0,9,2.0,4.0,5.0,0.0,0.0,0,0,40,38.0,0
38,0.0,121135,11.0,9,2.0,0.0,0.0,0.0,1.0,0,0,40,38.0,0
22,4.0,115244,7.0,12,2.0,10.0,5.0,0.0,0.0,0,0,40,38.0,0
37,4.0,167613,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
55,4.0,148773,0.0,6,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
31,4.0,136651,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,25.0,0
40,4.0,151408,12.0,14,4.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
54,4.0,146834,0.0,6,2.0,7.0,0.0,0.0,1.0,0,0,60,38.0,0
55,4.0,164332,11.0,9,5.0,8.0,1.0,0.0,0.0,0,0,16,38.0,0
27,4.0,113501,12.0,14,4.0,1.0,3.0,0.0,1.0,0,0,45,38.0,0
18,4.0,165316,11.0,9,4.0,14.0,3.0,0.0,1.0,0,0,30,38.0,0
21,4.0,126613,11.0,9,4.0,12.0,1.0,0.0,0.0,0,0,40,38.0,0
60,4.0,123218,15.0,10,2.0,8.0,0.0,0.0,1.0,0,0,40,38.0,0
38,4.0,115289,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
43,4.0,152617,15.0,10,0.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
60,4.0,121127,0.0,6,6.0,12.0,1.0,0.0,0.0,0,0,40,38.0,0
27,4.0,140863,11.0,9,4.0,14.0,1.0,0.0,1.0,0,0,60,38.0,0
33,4.0,112900,11.0,9,0.0,8.0,4.0,0.0,0.0,0,0,40,38.0,0
46,4.0,113390,12.0,14,2.0,1.0,0.0,0.0,1.0,0,1740,60,38.0,0
60,1.0,129379,15.0,10,2.0,13.0,0.0,0.0,1.0,0,0,40,38.0,0
27,4.0,167501,9.0,13,4.0,4.0,3.0,0.0,0.0,0,0,40,38.0,0
32,4.0,113838,15.0,10,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
20,4.0,138938,15.0,10,4.0,10.0,3.0,0.0,0.0,0,0,10,38.0,0
36,4.0,126946,15.0,10,5.0,3.0,1.0,0.0,1.0,0,0,40,38.0,0
21,4.0,113106,15.0,10,4.0,8.0,3.0,0.0,0.0,0,0,30,38.0,0
18,4.0,168740,1.0,7,4.0,6.0,3.0,0.0,1.0,0,0,30,38.0,0
37,4.0,113120,8.0,11,0.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
60,4.0,143932,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
18,4.0,120029,11.0,9,4.0,8.0,3.0,0.0,0.0,0,0,40,38.0,0
46,4.0,140782,7.0,12,0.0,10.0,1.0,0.0,0.0,0,0,50,38.0,0
51,2.0,143865,0.0,6,6.0,8.0,1.0,0.0,0.0,0,0,24,38.0,0
40,4.0,119225,8.0,11,2.0,10.0,0.0,0.0,1.0,0,0,40,38.0,0
26,4.0,134888,9.0,13,4.0,13.0,3.0,0.0,0.0,0,0,35,38.0,0
29,4.0,131088,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,40,38.0,0
24,4.0,127647,15.0,10,5.0,1.0,4.0,0.0,0.0,0,0,35,38.0,0
28,4.0,113870,11.0,9,4.0,1.0,1.0,0.0,1.0,0,0,40,38.0,0
19,4.0,118306,11.0,9,4.0,6.0,3.0,0.0,1.0,0,0,16,38.0,0
32,4.0,160634,9.0,13,2.0,5.0,0.0,0.0,1.0,0,0,60,38.0,0
64,4.0,116084,11.0,9,2.0,3.0,0.0,0.0,1.0,2635,0,40,38.0,0
28,4.0,162298,11.0,9,4.0,3.0,3.0,0.0,1.0,0,0,40,38.0,0
35,4.0,144608,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
31,4.0,150441,15.0,10,0.0,1.0,1.0,0.0,0.0,0,0,50,38.0,0
36,6.0,167691,15.0,10,4.0,8.0,4.0,0.0,0.0,0,0,50,38.0,0
17,4.0,153021,2.0,8,4.0,12.0,3.0,0.0,0.0,0,0,20,38.0,0
35,4.0,145704,11.0,9,2.0,10.0,5.0,0.0,0.0,3942,0,35,38.0,0
40,4.0,142886,9.0,13,6.0,4.0,4.0,0.0,0.0,0,0,40,38.0,0
17,0.0,145258,1.0,7,4.0,0.0,2.0,0.0,0.0,0,0,25,38.0,0
33,4.0,134886,11.0,9,4.0,12.0,3.0,0.0,0.0,0,0,20,38.0,0
22,4.0,117363,15.0,10,4.0,1.0,1.0,0.0,0.0,0,0,35,38.0,0
60,0.0,139391,11.0,9,2.0,0.0,0.0,0.0,1.0,0,0,42,38.0,0
40,6.0,129298,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,45,38.0,0
25,4.0,165315,11.0,9,0.0,12.0,4.0,0.0,0.0,0,0,37,38.0,0
35,5.0,140854,11.0,9,4.0,14.0,1.0,0.0,1.0,0,0,60,38.0,0
28,4.0,133043,11.0,9,0.0,1.0,4.0,0.0,0.0,0,0,50,38.0,0
53,4.0,113176,11.0,9,0.0,12.0,1.0,0.0,0.0,2597,0,40,38.0,0
32,4.0,168981,11.0,9,4.0,1.0,2.0,0.0,0.0,0,0,35,38.0,0
17,4.0,165918,1.0,7,4.0,6.0,3.0,0.0,1.0,0,0,20,28.0,0
53,4.0,165745,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
23,4.0,119704,15.0,10,5.0,12.0,4.0,0.0,0.0,0,0,40,38.0,0
47,4.0,161950,9.0,13,0.0,8.0,1.0,0.0,0.0,0,0,25,11.0,0
51,4.0,131068,11.0,9,0.0,8.0,1.0,0.0,0.0,0,0,40,38.0,0
18,6.0,157131,1.0,7,4.0,12.0,3.0,0.0,0.0,0,0,40,38.0,0
19,4.0,128346,11.0,9,4.0,7.0,3.0,0.0,0.0,0,0,40,38.0,0
36,4.0,129591,11.0,9,4.0,8.0,1.0,0.0,1.0,0,0,40,38.0,0
18,4.0,111256,11.0,9,4.0,1.0,3.0,0.0,0.0,0,0,20,38.0,0
40,5.0,111483,9.0,13,4.0,10.0,3.0,0.0,1.0,0,0,40,38.0,0
47,4.0,144844,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
73,0.0,135601,9.0,13,2.0,0.0,0.0,0.0,1.0,0,0,10,38.0,0
21,0.0,116934,15.0,10,4.0,0.0,3.0,0.0,0.0,0,0,40,38.0,0
29,0.0,142443,9.0,13,2.0,0.0,0.0,0.0,1.0,0,0,25,38.0,0
31,4.0,168782,11.0,9,0.0,6.0,1.0,0.0,1.0,0,0,40,38.0,0
37,6.0,154641,11.0,9,4.0,5.0,1.0,0.0,1.0,0,0,86,38.0,0
69,0.0,148694,11.0,9,0.0,0.0,1.0,0.0,0.0,0,0,40,38.0,0
36,7.0,168894,8.0,11,3.0,11.0,3.0,0.0,0.0,0,0,40,11.0,0
39,4.0,139647,15.0,10,0.0,4.0,4.0,0.0,0.0,0,0,56,38.0,0
38,4.0,160192,11.0,9,2.0,3.0,0.0,0.0,1.0,0,2051,44,38.0,0
19,4.0,124486,2.0,8,4.0,8.0,3.0,0.0,1.0,0,1602,20,38.0,0
45,4.0,122206,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
64,4.0,144182,11.0,9,6.0,10.0,1.0,0.0,0.0,0,0,23,38.0,0
31,1.0,113688,11.0,9,4.0,7.0,4.0,0.0,0.0,0,0,40,38.0,0
19,4.0,118535,2.0,8,4.0,12.0,3.0,0.0,0.0,0,0,18,38.0,0
52,1.0,123011,11.0,9,0.0,1.0,1.0,0.0,1.0,0,0,45,38.0,0
67,4.0,165082,11.0,9,4.0,1.0,1.0,0.0,0.0,0,0,38,38.0,0
17,4.0,160968,1.0,7,4.0,1.0,3.0,0.0,1.0,0,0,16,38.0,0
28,4.0,115438,9.0,13,4.0,1.0,3.0,0.0,1.0,0,0,40,38.0,0
35,4.0,129597,15.0,10,2.0,12.0,0.0,0.0,1.0,0,0,46,38.0,0
38,4.0,133454,7.0,12,4.0,3.0,1.0,0.0,1.0,0,0,40,38.0,0
53,4.0,162381,3.0,2,2.0,14.0,0.0,0.0,1.0,0,0,50,38.0,0
31,4.0,117028,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
48,4.0,148549,9.0,13,4.0,4.0,1.0,0.0,1.0,0,0,50,38.0,0
20,4.0,148409,15.0,10,4.0,12.0,2.0,0.0,1.0,1055,0,20,38.0,0
35,4.0,112158,0.0,6,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
33,4.0,121488,9.0,13,4.0,12.0,1.0,0.0,0.0,0,0,40,38.0,0
41,4.0,112507,0.0,6,2.0,14.0,0.0,0.0,1.0,0,0,60,38.0,0
44,4.0,162028,1.0,7,0.0,12.0,4.0,0.0,0.0,0,0,44,38.0,0
39,4.0,165848,11.0,9,2.0,12.0,0.0,0.0,1.0,0,0,50,38.0,0
53,4.0,154891,6.0,5,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
46,4.0,165937,8.0,11,0.0,7.0,4.0,0.0,1.0,0,0,40,38.0,0
23,0.0,138768,9.0,13,4.0,0.0,3.0,0.0,1.0,2907,0,40,38.0,0
33,4.0,119033,6.0,5,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
17,4.0,122041,1.0,7,4.0,3.0,3.0,0.0,1.0,0,0,20,38.0,0
60,4.0,121319,5.0,4,2.0,7.0,0.0,0.0,1.0,3137,0,40,30.0,0
37,4.0,122493,11.0,9,2.0,14.0,0.0,0.0,1.0,0,0,45,38.0,0
65,4.0,153522,11.0,9,6.0,8.0,4.0,0.0,0.0,0,0,17,38.0,0
27,4.0,119793,9.0,13,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
18,4.0,162840,2.0,8,4.0,12.0,3.0,0.0,0.0,0,0,20,38.0,0
45,4.0,140644,11.0,9,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
18,0.0,126154,15.0,10,4.0,0.0,3.0,0.0,1.0,0,0,40,38.0,0
28,4.0,129624,11.0,9,4.0,6.0,1.0,0.0,1.0,0,0,40,0.0,0
36,4.0,161141,7.0,12,2.0,10.0,0.0,0.0,1.0,0,0,40,38.0,0
21,4.0,162228,11.0,9,4.0,12.0,3.0,0.0,1.0,0,0,30,38.0,0
44,4.0,116391,9.0,13,4.0,10.0,1.0,0.0,1.0,0,0,40,38.0,0
22,0.0,154235,15.0,10,2.0,0.0,5.0,0.0,0.0,3781,0,35,38.0,0
55,1.0,146477,15.0,10,2.0,3.0,0.0,0.0,1.0,0,0,45,38.0,0
39,4.0,126494,11.0,9,0.0,10.0,4.0,0.0,0.0,0,0,40,38.0,0
35,6.0,108808,11.0,9,0.0,3.0,1.0,0.0,1.0,0,0,50,38.0,0
46,6.0,122206,11.0,9,2.0,4.0,0.0,0.0,1.0,0,0,50,38.0,0
46,4.0,121168,11.0,9,0.0,3.0,1.0,0.0,0.0,0,0,40,38.0,0
57,2.0,143910,9.0,13,0.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
28,4.0,142712,11.0,9,4.0,6.0,3.0,0.0,1.0,0,0,40,38.0,0
24,4.0,134787,15.0,10,4.0,12.0,3.0,0.0,0.0,0,0,40,38.0,0
40,6.0,165108,9.0,13,2.0,1.0,0.0,0.0,1.0,0,0,40,9.0,0
19,4.0,163015,15.0,10,4.0,12.0,3.0,0.0,0.0,0,0,20,38.0,0
28,4.0,130856,0.0,6,2.0,3.0,0.0,0.0,1.0,0,0,36,38.0,0
24,4.0,124963,11.0,9,4.0,7.0,3.0,0.0,1.0,0,0,30,38.0,0
58,7.0,110199,5.0,4,2.0,14.0,0.0,0.0,1.0,0,0,40,38.0,0
45,4.0,118889,8.0,11,2.0,3.0,0.0,0.0,1.0,0,0,40,38.0,0
38,4.0,123833,15.0,10,4.0,8.0,1.0,0.0,1.0,0,1408,40,38.0,0
39,4.0,153976,15.0,10,2.0,7.0,0.0,0.0,1.0,0,0,40,38.0,0
17,4.0,167658,2.0,8,4.0,12.0,3.0,0.0,0.0,0,0,6,38.0,0
47,7.0,108890,11.0,9,0.0,1.0,4.0,0.0,0.0,1831,0,38,38.0,0
39,2.0,164515,11.0,9,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
61,0.0,124648,0.0,6,0.0,0.0,1.0,0.0,0.0,0,0,40,38.0,0
18,4.0,164441,15.0,10,4.0,1.0,3.0,0.0,0.0,0,0,38,38.0,0
29,4.0,110226,12.0,14,4.0,12.0,1.0,0.0,1.0,0,0,65,0.0,0
39,4.0,115289,15.0,10,0.0,12.0,3.0,0.0,1.0,0,1380,70,38.0,0
53,4.0,142717,9.0,13,0.0,1.0,4.0,0.0,0.0,0,0,40,38.0,0
24,4.0,124242,11.0,9,4.0,1.0,3.0,0.0,0.0,0,0,40,38.0,0
60,4.0,109511,5.0,4,2.0,6.0,0.0,0.0,1.0,0,0,40,38.0,0
46,4.0,130779,15.0,10,2.0,1.0,0.0,0.0,1.0,0,0,40,38.0,0
69,4.0,114801,11.0,9,2.0,8.0,0.0,0.0,1.0,0,0,20,38.0,0
47,4.0,139268,11.0,9,2.0,13.0,0.0,0.0,1.0,0,0,40,38.0,0
37,6.0,149230,8.0,11,4.0,8.0,3.0,0.0,0.0,0,0,40,38.0,0
34,4.0,113543,12.0,14,4.0,4.0,3.0,0.0,1.0,0,0,40,38.0,0
69,1.0,143849,1.0,7,6.0,1.0,1.0,0.0,0.0,0,0,20,38.0,0
51,1.0,124076,9.0,13,6.0,1.0,1.0,0.0,0.0,0,0,40,38.0,0
31,4.0,144064,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,40,38.0,0
31,4.0,159589,11.0,9,4.0,8.0,1.0,0.0,1.0,0,0,85,38.0,0
54,4.0,145419,11.0,9,2.0,12.0,0.0,0.0,1.0,0,1672,50,38.0,0
56,4.0,147202,15.0,10,0.0,1.0,1.0,0.0,0.0,0,0,45,11.0,0
18,4.0,110142,11.0,9,4.0,1.0,3.0,0.0,0.0,0,0,30,38.0,0
64,2.0,113324,11.0,9,6.0,4.0,1.0,0.0,1.0,0,0,40,38.0,0
30,2.0,118500,9.0,13,4.0,10.0,1.0,0.0,0.0,0,0,40,38.0,0
24,4.0,153542,15.0,10,4.0,12.0,2.0,0.0,1.0,0,0,35,38.0,0
57,4.0,161964,11.0,9,2.0,3.0,0.0,0.0,1.0,0,0,55,38.0,0
38,5.0,124665,9.0,13,4.0,3.0,1.0,0.0,0.0,0,0,20,38.0,0
29,4.0,146719,11.0,9,4.0,14.0,1.0,0.0,0.0,0,0,45,38.0,0
40,2.0,153489,11.0,9,2.0,8.0,2.0,0.0,1.0,3137,0,40,38.0,0
45,7.0,127089,12.0,14,0.0,4.0,1.0,0.0,1.0,0,0,45,38.0,0
22,4.0,148294,1.0,7,4.0,3.0,3.0,0.0,1.0,0,0,35,38.0,0
26,4.0,136309,9.0,13,4.0,8.0,1.0,0.0,1.0,0,0,40,38.0,0
66,4.0,126511,15.0,10,2.0,4.0,0.0,0.0,1.0,0,0,45,38.0,0
